06011;32.5051;67;24.4472;40.5629;0.4653;-16.6912;50
06013;29.8447;2485;28.6631;31.0263;4.6812;-7.1546;2043
06015;40.8484;110;33.039;48.6578;9.0571;-24.7861;67
06017;30.248;378;27.1819;33.3141;3.2;-9.4424;325
06019;22.3584;1475;21.1993;23.5176;-2.7826;0.3541;1600
06021;28.3422;96;22.4733;34.2111;-1.5086;-10.3394;83
06023;30.3063;434;27.4141;33.1985;3.4322;-9.3268;349
06025;22.7;242;19.8336;25.5664;-4.1483;-1.6947;265
06027;28.5507;93;22.3945;34.707;-1.5874;-10.8353;76
06029;29.3478;1494;27.8513;30.8442;3.8694;-6.9725;1254
06031;22.0606;175;18.7668;25.3544;-5.2151;-1.4827;196
06033;35.8335;316;31.6047;40.0623;7.6228;-16.1906;228
06035;31.3105;83;24.5236;38.0974;0.5417;-14.2257;66
06037;26.052;23755;25.7156;26.3884;1.7337;-2.5167;20986
06039;21.6178;195;18.5437;24.6919;-5.4382;-0.8202;230
06041;31.5488;981;29.5529;33.5447;5.571;-9.673;752
06043;29.1957;62;21.4228;36.9686;-2.5591;-13.0969;52
06045;32.0747;322;28.5119;35.6375;4.53;-11.7658;250
06047;27.9148;428;25.2562;30.5734;1.2743;-6.7017;379
06049;20.9908;32;12.6208;29.3607;-11.3611;-5.489;36
06051;42.0868;24;22.9683;61.2054;-1.0136;-37.3337;16
06053;28.5102;962;26.681;30.3393;2.6991;-6.4676;812
06055;28.1473;489;25.5556;30.7391;1.5737;-6.8674;418
06057;29.1183;328;25.856;32.3805;1.8741;-8.5088;285
06059;28.4935;6742;27.8055;29.1815;3.8236;-5.3098;5788
06061;30.563;570;28.0186;33.1075;4.0367;-9.2358;466
06063;30.9117;86;24.2853;37.538;0.3034;-13.6663;70
06065;28.7607;3534;27.7722;29.7492;3.7903;-5.8775;3092
06067;33.5268;3337;32.38;34.6736;8.3981;-10.8019;2471
06069;21.7502;74;16.7342;26.7662;-7.2477;-2.8945;84
06071;27.7898;3305;26.8293;28.7503;2.8474;-4.8786;2924
06073;30.3201;7616;29.6251;31.0151;5.6432;-7.1434;6123
06075;26.586;2504;25.465;27.707;1.4831;-3.8353;2044
06077;28.0248;1334;26.4957;29.5538;2.5138;-5.6821;1163
06079;30.0743;782;27.8819;32.2668;3.9;-8.3951;652
06081;28.7725;2346;27.5962;29.9487;3.6143;-6.077;1935
06083;25.4024;1159;23.8944;26.9104;-0.0875;-3.0387;1084
06085;25.6499;3516;24.7956;26.5042;0.8137;-2.6325;3327
06087;26.4889;760;24.5134;28.4644;0.5315;-4.5927;675
06089;37.489;657;34.5906;40.3874;10.6087;-16.5157;452
06091;23.9553;13;8.267;39.6435;-15.7149;-15.7718;13
06093;28.6995;181;24.42;32.979;0.4381;-9.1073;156
06095;35.8414;833;33.3903;38.2924;9.4084;-14.4207;575
06097;31.7662;1577;30.1366;33.3958;6.1547;-9.5241;1216
06099;28.2197;1077;26.5055;29.9339;2.5236;-6.0622;951
06101;34.9009;248;30.5089;39.293;6.527;-15.4213;178
06103;35.5609;250;31.0246;40.0972;7.0427;-16.2255;178
06105;30.4919;51;21.9374;39.0464;-2.0445;-15.1747;43
06107;24.0258;789;22.3236;25.728;-1.6583;-1.8563;808
06109;31.2502;197;26.7793;35.7212;2.7974;-11.8495;162
06111;29.1575;1829;27.809;30.5059;3.8271;-6.6342;1554
06113;34.4374;440;31.1897;37.6851;7.2078;-13.8134;316
06115;37.4222;210;32.3293;42.5152;8.3474;-18.6435;140
08001;24.3212;532;22.2384;26.404;-1.7435;-2.5323;570
08003;11.2718;17;5.2733;17.2703;-18.7086;6.6014;34
08005;22.7083;671;20.9757;24.441;-3.0062;-0.5693;781
08007;8.8641;5;0;21.2547;-23.9819;2.617;14
08009;10.6543;10;2.0394;19.2693;-21.9425;4.6024;22
08011;12.7459;13;4.0222;21.4695;-19.9597;2.4022;22
08013;16.115;321;14.3139;17.916;-9.668;5.9557;486
08015;16.3811;35;10.3858;22.3763;-13.5961;1.4954;49
08017;13.7775;6;0;30.2508;-23.9819;-6.3791;9
08019;17.8574;12;6.5738;29.1409;-17.4081;-5.2692;17
08021;7.3003;8;0;15.3863;-23.9819;8.4854;25
08023;7.0807;4;0;19.5467;-23.9819;4.325;12
08025;11.6224;8;0;23.5724;-23.9819;0.2993;14
08027;10.1756;3;0;28.8798;-23.9819;-5.0081;7
08029;17.0217;79;12.9736;21.0698;-11.0083;2.8019;106
08031;18.1341;1387;17.1403;19.1278;-6.8416;4.7439;1702
08033;8.6322;2;0;29.4865;-23.9819;-5.6148;5
08035;17.3948;45;12.0916;22.6981;-11.8903;1.1736;73
08037;19.2445;14;6.7624;31.7266;-17.2195;-7.8549;22
08039;23.5469;19;12.4008;34.693;-11.5811;-10.8213;20
08041;20.3657;687;18.8331;21.8982;-5.1488;1.9735;848
08043;19.9927;117;16.032;23.9533;-7.9499;-0.0816;139
08045;19.9293;59;14.5275;25.3311;-9.4544;-1.4594;74
08047;8.1217;2;0;28.1789;-23.9819;-4.3072;6
08049;20.2961;14;7.4393;33.1529;-16.5426;-9.2812;17
08051;18.6265;14;8.6587;28.5943;-15.3232;-4.7226;18
08053;53.7271;3;0;124.395;-23.9819;-100.5233;1
08055;11.4586;15;3.3314;19.5858;-20.6505;4.2859;31
08057;24.7338;5;0;52.0185;-23.9819;-28.1468;5
08059;20.4128;788;18.9751;21.8505;-5.0068;2.0212;998
08061;6.3364;3;0;23.4419;-23.9819;0.4298;8
08063;16.5614;19;8.6449;24.4779;-15.337;-0.6062;29
08065;10.7226;6;0;22.4942;-23.9819;1.3775;14
08067;15.2294;53;11.0506;19.4081;-12.9313;4.4636;84
08069;15.6652;285;13.8095;17.521;-10.1724;6.3507;447
08071;10.0545;31;5.4265;14.6826;-18.5554;9.1891;68
08073;17.7914;16;7.441;28.1417;-16.5409;-4.27;22
08075;14.6994;46;10.2079;19.191;-13.774;4.6807;72
08077;21.712;269;19.0478;24.3761;-4.9341;-0.5044;312
08079;30.485;3;0;73.0561;-23.9819;-49.1844;2
08081;26.5335;28;16.3519;36.715;-7.63;-12.8433;26
08083;14.0339;33;9.0692;18.9986;-14.9127;4.8731;58
08085;17.0226;66;12.4715;21.5737;-11.5104;2.298;92
08087;17.4594;60;12.8581;22.0607;-11.1238;1.811;83
08089;17.2598;67;12.8633;21.6562;-11.1186;2.2155;89
08091;10.1587;3;0;27.9414;-23.9819;-4.0697;8
08093;13.5909;8;0;27.9424;-23.9819;-4.0707;14
08095;6.2998;6;0;15.4842;-23.9819;8.3875;22
08097;10.5187;6;0;23.5048;-23.9819;0.3669;17
08099;16.6915;35;10.5126;22.8704;-13.4693;1.0013;47
08101;19.086;375;17.1178;21.0541;-6.8641;2.8176;464
08103;15.1182;10;3.8806;26.3557;-20.1013;-2.484;16
08105;11.8006;19;5.5132;18.0881;-18.4687;5.7836;38
08107;25.3451;25;14.8176;35.8726;-9.1643;-12.0009;23
08109;20.0061;12;8.2675;31.7446;-15.7144;-7.8729;14
08111;28.0956;2;0;81.1253;-23.9819;-57.2536;1
08113;18.3713;4;0;41.9189;-23.9819;-18.0472;5
08115;11.9196;9;0.2293;23.6099;-23.7526;0.2618;15
08117;19.8174;4;0;50.2365;-23.9819;-26.3648;11
