UTMX	UTMY	Idxa	Gridpt_no.	Sampled	Elev_mean	Slope_mean	Aspece_mean	Aspval_mean	Aspwest_mean	Cir_mean	Cir_median	Red_mean	Red_median	Grn_mean	Grn_median	SpringDist	StreamDist	Dist2Water	DepthClass
489709	4636243	99000597	169	n	2070.44	5.7174	165.23	0.918908	0.50176	110.045	110	117.639	117	93.0836	93	2272.00354	595.60625	595.60625	Medium
490009	4636243	99000598	170	n	2063.35	8.8725	102.279	0.912317	0.689623	116.919	117	121.624	122	97.2759	98	2540.88138	490.8755	490.8755	Medium
490309	4636243	99000599	171	n	2032.39	9.9455	127.94	0.828472	0.661942	117.769	118	119.896	120	95.8499	96	2816.05333	369.52376	369.52376	Medium
490609	4636243	99000600	172	n	2022.57	7.6122	179.34	0.842887	0.601791	122.801	122	127.868	127	102.414	101	3095.84148	307.92422	307.92422	Deep
490909	4636243	99000601	173	n	2009.33	11.5153	200.242	0.588272	0.44665	115.839	116	120.766	121	93.9608	95	3379.09938	279.95539	279.95539	Deep
491209	4636243	99000602	174	n	2007.16	12.174	160.655	0.668552	0.700656	139.624	145	142.111	146	116.878	120	3665.02261	279.23372	279.23372	Deep
491509	4636243	99000603	175	n	2007.12	11.738	224.182	0.754589	0.427614	131.531	132	134.906	135	110.653	111	3953.03287	236.42563	236.42563	Deep
491809	4636243	99000604	176	n	1993	12.2121	107.411	0.79395	0.737794	147.356	149	147.158	149	123.839	125	4242.70515	150.61245	150.61245	Deep
492109	4636243	99000605	177	n	1969.56	7.3989	79.0582	0.819321	0.72442	143.52	145	133.976	137	116.242	119	4533.72089	51.71462	51.71462	Deep
492409	4636243	99000606	178	n	1960.74	3.5634	136.258	0.373625	0.631335	139.647	139	128.813	129	111.951	111	4772.55871	6.04085	6.04085	Deep
492709	4636243	99000607	179	n	1964.72	9.6289	183.575	0.084611	0.468565	131.691	132	122.18	123	104.54	105	4705.48773	143.99663	143.99663	Deep
493009	4636243	99000608	180	n	1969.47	8.3747	186.553	0.138577	0.444224	128.879	129	130.978	130	108.295	108	4656.8136	253.47642	253.47642	Deep
493309	4636243	99000609	181	n	1968.75	6.5628	156.842	0.328764	0.630347	124.701	126	126.296	127	104.165	105	4627.11692	314.17977	314.17977	Deep
475609	4636043	99000618	182	n	1827.63	10.0433	265.402	0.400056	0.122522	144.223	143	133.258	133	111.85	111	4634.66248	4835.29895	4634.66248	Deep
475909	4636043	99000619	183	n	1886.9	19.9519	226.166	0.096922	0.196833	144.367	146	131.795	138	108.797	113	4342.73582	5040.31289	4342.73582	MedDeep
476209	4636043	99000620	184	n	1911	15.3031	214.42	0.193863	0.333861	141.441	142	124.261	125	103.338	104	4051.98871	5254.46402	4051.98871	Shallow
476509	4636043	99000621	185	n	1959.58	21.2961	255.96	0.294127	0.15503	133.541	134	111.318	112	91.5023	92	3762.6946	5476.68059	3762.6946	Shallow
476809	4636043	99000622	186	n	2076.96	23.4087	268.664	0.271435	0.061672	129.645	131	102.431	106	83.3727	86	3475.21636	5706.02037	3475.21636	MedDeep
477109	4636043	99000623	187	n	2164.05	16.9208	259.073	0.226563	0.092985	148.058	149	128.887	131	111.257	112	3190.04497	5495.10647	3190.04497	Shallow
477409	4636043	99000624	188	n	2226.34	10.5459	247.759	0.188077	0.099594	153.873	154	140.874	142	121.303	121	2907.85918	5219.72923	2907.85918	Shallow
477709	4636043	99000625	189	n	2252.25	8.6032	186.632	0.13362	0.452663	154.722	154	141.231	141	121.828	120	2629.62034	4947.21653	2629.62034	Shallow
478009	4636043	99000626	190	n	2240.24	11.5028	175.056	0.144782	0.517128	149.803	149	131.949	131	116.404	115	2356.72681	4678.06899	2356.72681	Deep
478309	4636043	99000627	191	n	2236.64	12.2149	165.95	0.171248	0.610716	149.225	149	123.506	123	110.207	109	2091.2722	4412.9024	2091.2722	Deep
478609	4636043	99000628	192	n	2248.67	11.1984	235.459	0.123164	0.146015	142.379	142	122.308	123	105.461	105	1836.4851	4152.47947	1836.4851	Deep
478909	4636043	99000629	193	n	2270.55	3.0691	151.833	0.370601	0.692292	148.217	149	126.797	129	107.498	107	1597.4779	3897.75113	1597.4779	Shallow
479209	4636043	99000630	194	n	2249.5	8.4252	50.5115	0.94224	0.734427	141.32	141	104.091	102	91.9952	89	1382.45932	3649.90986	1382.45932	Deep
479509	4636043	99000631	195	n	2238.71	8.6519	140.843	0.790235	0.689358	145.545	146	118.977	119	107.571	105	1204.34708	3410.45747	1204.34708	Medium
479809	4636043	99000632	196	n	2218.2	4.4847	89.0077	0.865609	0.709956	145.888	147	117.231	120	102.125	103	1081.53133	3181.28877	1081.53133	Medium
480109	4636043	99000633	197	n	2210.47	4.889	48.3238	0.894697	0.676766	133.984	134	106.304	105	92.2652	91	1033.90916	2964.78943	1033.90916	Medium
480409	4636043	99000634	198	n	2206.12	4.3906	203.352	0.602045	0.593094	124.999	125	106.446	107	87.6197	87	1071.55321	2763.93822	1071.55321	Medium
480709	4636043	99000635	199	n	2201.01	4.7359	130.399	0.570063	0.75154	127.789	128	109.186	110	93.312	93	1186.37448	2582.38894	1186.37448	Medium
481009	4636043	99000636	200	n	2181.43	6.6888	74.7177	0.779633	0.872532	130.265	130	105.302	106	91.1965	90	1358.94905	2424.48154	1358.94905	Medium
481309	4636043	99000637	201	n	2160.85	11.2105	208.98	0.782099	0.620922	129.234	129	98.3595	100	86.4944	86	1570.35049	2295.10106	1570.35049	Medium
481609	4636043	99000638	202	n	2146.69	8.0552	116.278	0.861892	0.706852	131.387	131	101.491	102	89.9233	90	1807.0027	2199.28784	1807.0027	Medium
481909	4636043	99000639	203	n	2153.98	9.0524	315.671	0.747412	0.271007	124.18	123	97.9412	98	82.7773	82	2060.22254	2141.55204	2060.22254	Medium
482209	4636043	99000640	204	n	2161.49	6.3839	199.195	0.73917	0.404601	123.957	122	98.0062	94	85.122	81	2089.8056	2124.99959	2089.8056	Medium
482509	4636043	99000641	205	n	2168.21	3.9248	185.915	0.726262	0.599585	132.068	136	112.143	115	95.789	97	1976.134	2017.21857	1976.134	Medium
482809	4636043	99000642	206	n	2155.12	3.176	94.4657	0.673012	0.910461	138.856	139	118.265	118	99.7783	100	1903.39794	1949.80739	1903.39794	Medium
483109	4636043	99000643	207	n	2144.8	2.6016	108.218	0.578492	0.799839	132.686	134	117.861	118	99.1108	100	1808.55202	1927.25893	1808.55202	Medium
483409	4636043	99000644	208	n	2135.54	5.7925	172.488	0.597178	0.683196	126.743	129	115.738	118	95.3555	96	1575.90449	1951.12919	1575.90449	Medium
483709	4636043	99000645	209	n	2136.58	5.0644	154.443	0.738369	0.718332	132.692	137	125.161	129	103.617	107	1369.70417	2019.77307	1369.70417	Deep
484009	4636043	99000646	210	n	2124.49	3.989	108.783	0.535672	0.82997	131.587	136	124.672	129	103.436	107	1203.62122	2128.86387	1203.62122	Deep
484309	4636043	99000647	211	n	2104.63	7.957	124.43	0.44303	0.815291	122.535	123	113.456	113	93.3601	93	1060.61838	2263.38376	1060.61838	Deep
484609	4636043	99000648	212	n	2093.21	6.0033	155.646	0.276385	0.519171	115.289	114	109.704	108	87.958	86	852.0691	2153.36114	852.0691	Medium
484909	4636043	99000649	213	n	2086.95	3.602	90.4209	0.721008	0.939784	112.158	111	105.498	104	85.1619	84	712.13212	2081.11083	712.13212	Medium
485209	4636043	99000650	214	n	2066.18	6.281	96.1092	0.893763	0.770302	127.787	127	118.921	118	98.655	98	684.28251	1921.03685	684.28251	Medium
485509	4636043	99000651	215	n	2054.82	4.3228	101.165	0.801765	0.781398	132.047	134	128.631	130	106.823	108	780.61063	1624.18617	780.61063	Medium
485809	4636043	99000652	216	n	2036.73	6.3156	42.1263	0.953888	0.801155	133.632	134	129.485	130	107.303	108	964.60529	1328.75085	964.60529	Deep
486109	4636043	99000653	217	n	2022.07	6.0283	62.6522	0.792786	0.679573	135.393	136	131.968	132	109.48	110	1196.48392	1035.94254	1035.94254	Deep
486409	4636043	99000654	218	n	2018.7	8.27	146.603	0.339245	0.540479	126.669	128	129.958	131	104.67	105	1090.95342	748.84917	748.84917	Medium
486709	4636043	99000655	219	n	2018.83	8.7334	157.907	0.242409	0.643161	125.322	125	134.395	134	107.369	107	900.35323	477.45297	477.45297	Deep
487009	4636043	99000656	220	n	1997.25	4.5977	111.282	0.57192	0.899223	129.051	126	133.089	132	108.959	108	781.72406	217.53067	217.53067	Deep
487309	4636043	99000657	221	n	1992.23	6.1375	189.935	0.239539	0.385733	117.019	116	121.39	123	95.0416	95	769.12228	68.91984	68.91984	Deep
487609	4636043	99000658	222	n	2046.83	11.0858	206.368	0.270456	0.244679	99.7153	100	113.825	115	83.3964	84	867.18259	289.9985	289.9985	Deep
487909	4636043	99000659	223	n	2057.2	1.6167	65.5189	0.889787	0.935834	130.865	131	134.647	135	110.793	111	1045.20918	575.48002	575.48002	Deep
488209	4636043	99000660	224	n	2050.52	1.3635	74.9303	0.897411	0.839058	126.512	127	131.995	132	107.212	107	1270.0074	870.77861	870.77861	Deep
488509	4636043	99000661	225	n	2046.27	2.0534	65.5875	0.84489	0.752008	125.484	126	137.554	138	110.733	111	1500.5963	1168.47486	1168.47486	Deep
488809	4636043	99000662	226	n	2044.39	2.5648	193.74	0.317054	0.386974	127.409	128	139.999	140	110.675	110	1681.03164	1328.21768	1328.21768	Deep
489109	4636043	99000663	227	n	2055.05	2.9642	272.154	0.317232	0.121705	119.216	121	130.517	131	102.55	103	1892.07439	1106.94812	1106.94812	Deep
489409	4636043	99000664	228	n	2069.4	3.8306	269.566	0.296763	0.087309	107.554	108	120.187	120	92.5485	93	2124.62317	918.49574	918.49574	Deep
489709	4636043	99000665	229	n	2083.31	3.0129	286.774	0.434639	0.117197	111.883	111	121.978	121	96.3823	96	2372.36206	773.46523	773.46523	Medium
490009	4636043	99000666	230	n	2082.37	8.0287	137.233	0.910351	0.62699	117.744	117	120.265	120	97.6878	97	2631.00359	668.0053	668.0053	Medium
490309	4636043	99000667	231	n	2061.53	10.5801	40.1891	0.96717	0.757413	124.09	124	123.575	124	100.659	101	2897.62972	563.63636	563.63636	Medium
490609	4636043	99000668	232	n	2035.96	8.8877	126.821	0.783603	0.784041	122.407	122	123.282	124	100.568	100	3170.22651	507.6603	507.6603	Deep
490909	4636043	99000669	233	n	2021.47	7.4276	213.154	0.833654	0.494388	135.809	136	136.44	137	110.43	110	3447.37788	477.63561	477.63561	Deep
491209	4636043	99000670	234	n	2018.77	12.3746	203.933	0.684857	0.47086	129.034	128	130.98	130	107.594	107	3728.06818	472.3641	472.3641	Deep
491509	4636043	99000671	235	n	2027.05	9.9939	179.635	0.690835	0.559672	143.06	142	145.214	145	121.033	121	4011.55462	436.34703	436.34703	Deep
491809	4636043	99000672	236	n	2006.51	15.5227	206.357	0.708285	0.52187	132.589	135	131.747	134	109.055	111	4237.44438	348.97817	348.97817	Deep
492109	4636043	99000673	237	n	2006.31	16.5931	129.507	0.81992	0.64619	145.47	150	143.172	147	122.995	128	4450.44905	233.69093	233.69093	Deep
492409	4636043	99000674	238	n	1968.45	8.1781	46.5736	0.958883	0.835574	150.597	150	145.287	145	126.371	126	4673.01387	148.52523	148.52523	Deep
492709	4636043	99000675	239	n	1952.54	1.8647	92.9703	0.697565	0.891141	163.216	166	147.055	151	134.522	135	4734.57051	21.68561	21.68561	Deep
493009	4636043	99000676	240	n	1951.84	2.7229	179.014	0.133878	0.483366	135.4	131	123.389	123	106.661	104	4808.03453	91.10591	91.10591	Deep
493309	4636043	99000677	241	n	1953.3	4.2617	172.516	0.12486	0.553469	132.16	131	130.855	130	109.645	108	4826.68754	121.38135	121.38135	Deep
475609	4635843	99000686	242	n	1850.8	19.3415	206.876	0.59964	0.276367	141.18	142	130.251	132	107.04	108	4683.33193	4688.15716	4683.33193	MedDeep
475909	4635843	99000687	243	n	1868	7.2754	223.33	0.46099	0.241495	145.436	148	132.857	141	111.478	118	4394.63947	4899.33217	4394.63947	Deep
476209	4635843	99000688	244	n	1902.24	10.7073	284.331	0.380731	0.065304	139.806	141	124.576	129	103.209	106	4107.56792	5119.38413	4107.56792	Deep
476509	4635843	99000689	245	n	1971.04	20.2244	299.951	0.505352	0.127492	135.422	137	111.557	117	92.9082	97	3822.48248	5347.21722	3822.48248	Shallow
476809	4635843	99000690	246	n	2050.58	24.378	274.866	0.373973	0.193669	132.156	133	100.229	98	82.5078	82	3539.86305	5581.87872	3539.86305	MedDeep
477109	4635843	99000691	247	n	2138.69	21.4933	263.721	0.250394	0.101765	138.986	137	114.02	116	96.2666	95	3260.35099	5517.28992	3260.35099	MedDeep
477409	4635843	99000692	248	n	2215.6	11.1737	258.263	0.19216	0.046207	154.943	155	139.06	139	121.358	120	2984.81937	5293.04885	2984.81937	Shallow
477709	4635843	99000693	249	n	2236.74	6.5045	147.992	0.512783	0.659681	155.469	155	139.947	138	126.773	123	2714.48058	5036.35315	2714.48058	Deep
478009	4635843	99000694	250	n	2215.35	6.6369	150.236	0.296967	0.681598	152.323	151	134.294	132	120.888	118	2451.05343	4772.23545	2451.05343	Deep
478309	4635843	99000695	251	n	2207.58	6.8806	171.958	0.141994	0.570369	145.861	144	121.023	119	108.484	105	2197.0255	4512.6056	2197.0255	Deep
478609	4635843	99000696	252	n	2230.34	12.1963	229.37	0.063723	0.145646	143.749	143	121.532	122	105.826	105	1956.06216	4258.28456	1956.06216	Deep
478909	4635843	99000697	253	n	2255.3	9.9728	221.061	0.239386	0.334248	140.986	140	119.982	121	104.138	104	1733.61971	4010.28248	1733.61971	Deep
479209	4635843	99000698	254	n	2263.64	2.1875	173.129	0.661832	0.590115	135.967	135	115.118	115	95.5961	94	1537.75662	3769.84664	1537.75662	Shallow
479509	4635843	99000699	255	n	2253.3	5.5343	82.1565	0.691768	0.782179	137.46	136	114.566	115	97.5676	96	1379.83824	3538.51972	1379.83824	Medium
479809	4635843	99000700	256	n	2241.66	6.9441	76.5081	0.839006	0.660076	131.24	131	105.696	106	89.1588	89	1274.05325	3318.20733	1274.05325	Shallow
480109	4635843	99000701	257	n	2228.93	7.0084	43.3433	0.939308	0.796738	129.143	129	100.294	100	86.6389	85	1233.88403	3111.25024	1233.88403	Medium
480409	4635843	99000702	258	n	2205.16	4.517	87.6703	0.713925	0.866364	128.631	128	101.392	100	87.9461	87	1265.5939	2920.48903	1265.5939	Medium
480709	4635843	99000703	259	n	2193.56	3.6872	103.668	0.552567	0.792881	126.994	127	104.847	104	87.4315	87	1364.17963	2749.29705	1364.17963	Medium
481009	4635843	99000704	260	n	2184.43	7.3104	192.86	0.690088	0.597324	126.298	125	101.106	100	85.916	85	1516.65559	2601.54039	1516.65559	Medium
481309	4635843	99000705	261	n	2188.33	8.5257	147.326	0.923165	0.653926	128.086	128	101.767	103	87.6503	87	1708.65512	2481.40898	1708.65512	Medium
481609	4635843	99000706	262	n	2169.7	11.0111	137.097	0.942862	0.590411	129.695	129	91.5787	90	84.5023	82	1928.40878	2393.06679	1928.40878	Medium
481909	4635843	99000707	263	n	2180.16	7.9938	288.495	0.650177	0.288332	124.956	125	108.065	109	88.226	88	2167.4913	2340.11683	2167.4913	Shallow
482209	4635843	99000708	264	n	2182.32	6.2051	137.155	0.754484	0.596731	126.768	127	104.854	106	87.9901	87	2271.07664	2308.13654	2271.07664	Shallow
482509	4635843	99000709	265	n	2177.76	3.6572	86.6138	0.831163	0.812909	126.773	124	107.234	106	91.1617	90	2166.93499	2209.08859	2166.93499	Shallow
482809	4635843	99000710	266	n	2160.14	6.1017	52.26	0.921922	0.814859	136.279	136	112.927	114	97.3656	97	1962.79586	2147.7082	1962.79586	Medium
483109	4635843	99000711	267	n	2148.71	4.2185	85.5067	0.913926	0.75371	136.605	137	120.666	121	101.661	102	1698.58239	2127.25848	1698.58239	Medium
483409	4635843	99000712	268	n	2142.18	3.3954	195.021	0.757316	0.471658	133.506	134	123.251	124	102.039	103	1448.37726	2148.90828	1448.37726	Medium
483709	4635843	99000713	269	n	2136.91	3.8394	97.7088	0.67267	0.944265	139.967	140	128.647	129	107.429	107	1220.82399	2211.42147	1220.82399	Deep
484009	4635843	99000714	270	n	2118.54	4.5698	97.4839	0.671697	0.949465	129.833	133	120.256	124	99.5254	103	1031.03141	2311.48503	1031.03141	Medium
484309	4635843	99000715	271	n	2086.41	8.0248	117.98	0.522106	0.892132	134.613	135	120.766	120	102.077	101	903.12807	2426.3204	903.12807	Medium
484609	4635843	99000716	272	n	2072.31	6.7422	185.562	0.087628	0.454536	109.595	109	102.754	102	80.936	80	703.16277	2344.53958	703.16277	Medium
484909	4635843	99000717	273	n	2070.75	9.0197	168.372	0.132277	0.599292	129.939	130	121.514	120	99.431	99	524.92693	2250.53018	524.92693	Medium
485209	4635843	99000718	274	n	2063.42	8.3369	154.687	0.2352	0.644058	142.899	144	139.108	140	114.744	116	486.47578	1957.67317	486.47578	Medium
485509	4635843	99000719	275	n	2050.91	5.3559	179.172	0.208345	0.521393	136.977	136	134.281	134	110.955	109	614.62923	1667.3579	614.62923	Medium
485809	4635843	99000720	276	n	2047.02	4.7444	114.425	0.527851	0.726988	139.799	140	139.254	140	115.586	116	835.99013	1381.18807	835.99013	Medium
486109	4635843	99000721	277	n	2037.75	4.5722	50.5321	0.955991	0.784842	132.386	133	130.237	131	107.19	107	1095.4405	1102.39676	1095.4405	Deep
486409	4635843	99000722	278	n	2024.33	5.9621	46.3576	0.972514	0.656331	117.426	118	119.965	120	95.5262	96	1238.63692	837.15638	837.15638	Deep
486709	4635843	99000723	279	n	2007.31	6.4193	59.2536	0.858649	0.798186	119.246	118	123.912	124	99.4354	99	1074.55944	561.89471	561.89471	Deep
487009	4635843	99000724	280	n	1995.46	3.8936	73.641	0.850317	0.789691	119.667	118	125.677	125	100.538	100	977.30986	290.28674	290.28674	Deep
487309	4635843	99000725	281	n	1985.56	2.8276	150.903	0.439132	0.652781	129.799	130	128.726	130	106.254	106	967.2596	40.74195	40.74195	Deep
487609	4635843	99000726	282	n	2026.66	14.9568	237.294	0.133187	0.12591	92.7674	94	109.306	110	76.5383	77	1046.92297	258.21308	258.21308	Shallow
487909	4635843	99000727	283	n	2056.49	2.9717	139.714	0.408733	0.685846	130.05	131	135.155	136	109.872	111	1198.54257	558.15063	558.15063	Deep
488209	4635843	99000728	284	n	2052.97	1.3525	65.9339	0.881328	0.915154	129.9	130	135.338	135	111.211	111	1398.91417	858.13183	858.13183	Deep
488509	4635843	99000729	285	n	2048.94	1.3764	128.084	0.50628	0.724847	120.911	123	133.602	134	107.422	108	1630.15871	1119.76303	1119.76303	Deep
488809	4635843	99000730	286	n	2042.76	3.0266	174.461	0.423607	0.546304	112.459	111	130.738	130	101.595	101	1836.29219	1391.38326	1391.38326	Deep
489109	4635843	99000731	287	n	2055.81	5.1018	266.068	0.308009	0.145953	103.409	103	119.796	119	90.8036	90	2031.26738	1258.67309	1258.67309	Deep
489409	4635843	99000732	288	n	2070.96	3.649	298.49	0.532099	0.201387	106.426	107	118.488	119	91.8876	92	2249.47222	1090.84191	1090.84191	Deep
489709	4635843	99000733	289	n	2085.03	3.6014	288.366	0.402183	0.040934	102.932	103	114.087	114	88.6368	89	2484.79444	960.07818	960.07818	Deep
490009	4635843	99000734	290	n	2101.06	4.3674	217.957	0.740397	0.326433	107.859	108	114.365	114	90.3323	90	2732.81568	847.2401	847.2401	Medium
490309	4635843	99000735	291	n	2085.03	10.8298	49.1036	0.938757	0.840263	126.331	127	123.698	124	102.418	103	2990.37784	759.33366	759.33366	Medium
490609	4635843	99000736	292	n	2056.31	9.8677	134.928	0.940503	0.606949	127.713	126	124.331	123	101.976	101	3255.21701	701.93695	701.93695	Deep
490909	4635843	99000737	293	n	2037.25	7.8719	107.313	0.814827	0.775451	144.133	145	142.517	143	116.875	118	3507.33522	675.3049	675.3049	Deep
491209	4635843	99000738	294	n	2041.15	8.5697	243.286	0.740741	0.332015	130.236	131	131.82	132	107.313	108	3689.43928	669.49944	669.49944	Deep
491509	4635843	99000739	295	n	2037.6	10.2754	191.62	0.785214	0.602245	138.6	139	138.196	140	115.29	116	3886.19661	627.52679	627.52679	Deep
491809	4635843	99000740	296	n	2037.48	13.3913	220.657	0.750145	0.428102	129.919	126	127.381	126	106.905	105	4095.49582	543.2392	543.2392	Deep
492109	4635843	99000741	297	n	2030.03	13.6103	136.351	0.802148	0.636651	149.541	153	145.678	148	126.283	129	4315.51247	418.90062	418.90062	Deep
492409	4635843	99000742	298	n	1999.02	14.6825	71.0087	0.92504	0.664053	149.929	150	146.144	147	126.639	127	4481.6985	326.27329	326.27329	Deep
492709	4635843	99000743	299	n	1967.43	11.0265	39.5583	0.959144	0.789727	154.253	152	150.324	148	131.012	128	4539.45587	221.52833	221.52833	Deep
493009	4635843	99000744	300	n	1951.12	2.4977	110.453	0.908486	0.692069	145.999	147	139.357	141	120.126	121	4616.02618	85.46584	85.46584	Deep
493309	4635843	99000745	301	n	1947.05	1.791	106.662	0.741985	0.727809	137.198	137	122.599	124	106.289	107	4710.4921	46.63798	46.63798	Deep
475609	4635643	99000754	302	n	1870.84	24.377	227.705	0.301029	0.252317	146.263	146	139.187	138	114.745	114	4739.94721	4545.05437	4545.05437	MedDeep
475909	4635643	99000755	303	n	1865.82	12.7593	200.887	0.322055	0.411618	150.324	150	142.716	145	119.666	121	4454.92511	4762.57886	4454.92511	Deep
476209	4635643	99000756	304	n	1914.06	16.7779	275.052	0.336579	0.095214	140.094	142	127.434	132	104.321	106	4172.00382	4988.6667	4172.00382	Shallow
476509	4635643	99000757	305	n	2013.46	23.8812	292.556	0.441877	0.065859	132.469	134	115.06	120	93.1245	97	3891.64155	5222.20582	3891.64155	MedDeep
476809	4635643	99000758	306	n	2108.68	23.442	322.143	0.679709	0.206664	132.756	133	96.1654	99	80.7552	83	3614.43385	5423.78196	3614.43385	MedDeep
477109	4635643	99000759	307	n	2168.65	15.8281	325.639	0.711735	0.224986	139.519	140	107.623	115	91.3628	96	3341.166	5389.32182	3341.166	MedDeep
477409	4635643	99000760	308	n	2215.87	9.2701	251.025	0.275702	0.178131	147.631	147	132.812	132	112.678	111	3072.88925	5159.52205	3072.88925	Shallow
477709	4635643	99000761	309	n	2226.12	7.067	157.499	0.270774	0.65412	156.871	155	145.377	143	130.848	127	2811.03299	4937.26098	2811.03299	Shallow
478009	4635643	99000762	310	n	2208.03	4.3129	112.352	0.54359	0.836283	142.531	141	126.242	124	108.416	106	2557.57006	4723.60287	2557.57006	Shallow
478309	4635643	99000763	311	n	2194.33	4.0852	145.536	0.401268	0.673156	138.153	137	113.868	113	98.0674	96	2315.25867	4519.76794	2315.25867	Shallow
478609	4635643	99000764	312	n	2204.23	8.0499	217.716	0.034107	0.213141	140.461	139	116.801	114	102.891	100	2087.98488	4325.77367	2087.98488	Deep
478909	4635643	99000765	313	n	2248.62	12.5076	229.128	0.274748	0.257347	136.727	136	117.14	116	100.072	98	1881.20678	4129.43909	1881.20678	Deep
479209	4635643	99000766	314	n	2253.89	7.6267	158.09	0.205032	0.675183	140.666	140	119.322	118	103.36	102	1702.4092	3896.36309	1702.4092	Shallow
